Reading List ID,Google Books ID,Apple Books ID,ISBN-13,Title,Subtitle,Authors,Page Count,Publication Date,Publisher,Description,Subjects,Language Code,Started Reading,Paused,Finished Reading,Did Not Finish,Current Page,Current Percentage,Rating,Notes,Lists
FFEB9ECF-ECC2-46F5-8974-65C642381996,pWAYDQAAQBAJ,,9781101984659,Good Clean Fun,Misadventures in Sawdust at Offerman Woodshop,"Offerman, Nick",344,,Penguin,"After two New York Times bestsellers, Nick Offerman--woodworker, actor, comedian, and co-host of NBC's crafting competition series Making It--returns with the subject for which he's known best--his incredible real-life woodshop.

Nestled among the glitz and glitter of Tinseltown is a testament to American elbow grease and an honest-to-god hard day's work: Offerman Woodshop. Captained by hirsute woodworker, actor, comedian, and writer Nick Offerman, the shop produces not only fine handcrafted furniture, but also fun stuff--kazoos, baseball bats, ukuleles, mustache combs, even cedar-strip canoes.

Now Nick and his ragtag crew of champions want to share their experience of working at the Woodshop, tell you all about their passion for the discipline of woodworking, and teach you how to make a handful of their most popular projects along the way. This book takes readers behind the scenes of the woodshop, both inspiring and teaching them to make their own projects and besotting them with the infectious spirit behind the shop and its complement of dusty wood-elves.

In these pages you will find a variety of projects for every skill level, with personal, easy-to-follow instructions by the OWS woodworkers themselves; and, what's more, this tutelage is augmented by mouth-watering color photos (Nick calls it ""wood porn""). You will also find writings by Nick, offering recipes for both comestibles and mirth, humorous essays, odes to his own woodworking heroes, insights into the ethos of woodworking in modern America, and other assorted tomfoolery.

Whether you've been working in your own shop for years, or if holding this stack of compressed wood pulp is as close as you've ever come to milling lumber, or even if you just love Nick Offerman's brand of bucolic yet worldly wisdom, you'll find Good Clean Fun full of useful, illuminating, and entertaining information.",CRAFTS & HOBBIES; Form; HOUSE & HOME; HUMOR; Pictorial; Woodwork; Woodworking,en,2018-04-08,,2018-04-18,,,,,,
077231AC-E9FB-4BD6-9A44-AAE21E671B66,qNNmDwAAQBAJ,,9781982112387,Principles,,"Dalio, Ray",592,,Simon and Schuster,"#1 New York Times Bestseller

“Significant...The book is both instructive and surprisingly moving.” —The New York Times

Ray Dalio, one of the world’s most successful investors and entrepreneurs, shares the unconventional principles that he’s developed, refined, and used over the past forty years to create unique results in both life and business—and which any person or organization can adopt to help achieve their goals.

In 1975, Ray Dalio founded an investment firm, Bridgewater Associates, out of his two-bedroom apartment in New York City. Forty years later, Bridgewater has made more money for its clients than any other hedge fund in history and grown into the fifth most important private company in the United States, according to Fortune magazine. Dalio himself has been named to Time magazine’s list of the 100 most influential people in the world. Along the way, Dalio discovered a set of unique principles that have led to Bridgewater’s exceptionally effective culture, which he describes as “an idea meritocracy that strives to achieve meaningful work and meaningful relationships through radical transparency.” It is these principles, and not anything special about Dalio—who grew up an ordinary kid in a middle-class Long Island neighborhood—that he believes are the reason behind his success.

In Principles, Dalio shares what he’s learned over the course of his remarkable career. He argues that life, management, economics, and investing can all be systemized into rules and understood like machines. The book’s hundreds of practical lessons, which are built around his cornerstones of “radical truth” and “radical transparency,” include Dalio laying out the most effective ways for individuals and organizations to make decisions, approach challenges, and build strong teams. He also describes the innovative tools the firm uses to bring an idea meritocracy to life, such as creating “baseball cards” for all employees that distill their strengths and weaknesses, and employing computerized decision-making systems to make believability-weighted decisions. While the book brims with novel ideas for organizations and institutions, Principles also offers a clear, straightforward approach to decision-making that Dalio believes anyone can apply, no matter what they’re seeking to achieve.

Here, from a man who has been called both “the Steve Jobs of investing” and “the philosopher king of the financial universe” (CIO magazine), is a rare opportunity to gain proven advice unlike anything you’ll find in the conventional business press.",Business & Economics; Investing; Leadership; Personal Finance,en,2018-06-09,,2018-06-30,,,,,,
5792CA9B-EEB0-49D8-A904-91897F5A7512,qmMqDAAAQBAJ,,9780143109259,Modern Romance,,"Ansari, Aziz; Klinenberg, Eric",277,,Penguin,"Now a New York Times Bestseller

A hilarious, thoughtful, and in-depth exploration of the pleasures and perils of modern romance from one of this generation's sharpest comedic voices

At some point, every one of us embarks on a journey to find love. We meet people, date, get into and out of relationships, all with the hope of finding someone with whom we share a deep connection. This seems standard now, but it's wildly different from what people did even just decades ago. Single people today have more romantic options than at any point in human history. With technology, our abilities to connect with and sort through these options are staggering. So why are so many people frustrated?

Some of our problems are unique to our time. ""Why did this guy just text me an emoji of a pizza?"" ""Should I go out with this girl even though she listed Combos as one of her favorite snack foods? Combos?!"" ""My girlfriend just got a message from some dude named Nathan. Who's Nathan? Did he just send her a photo of his penis? Should I check just to be sure?""

But the transformation of our romantic lives can't be explained by technology alone. In a short period of time, the whole culture of finding love has changed dramatically. A few decades ago, people would find a decent person who lived in their neighborhood. Their families would meet and, after deciding neither party seemed like a murderer, they would get married and soon have a kid, all by the time they were twenty-four. Today, people marry later than ever and spend years of their lives on a quest to find the perfect person, a soul mate.

For years, Aziz Ansari has been aiming his comic insight at modern romance, but for Modern Romance, the book, he decided he needed to take things to another level. He teamed up with NYU sociologist Eric Klinenberg and designed a massive research project, including hundreds of interviews and focus groups conducted everywhere from Tokyo to Buenos Aires to Wichita. They analyzed behavioral data and surveys and created their own online research forum on Reddit, which drew thousands of messages. They enlisted the world's leading social scientists, including Andrew Cherlin, Eli Finkel, Helen Fisher, Sheena Iyengar, Barry Schwartz, Sherry Turkle, and Robb Willer. The result is unlike any social science or humor book we've seen before.

In Modern Romance, Ansari combines his irreverent humor with cutting-edge social science to give us an unforgettable tour of our new romantic world.


From the Hardcover edition.",,en,2019-10-25,,2019-10-27,,,,,,
970BCEEF-1C03-4E76-B88C-E84C25E14C11,qqg_DwAAQBAJ,,9780553448122,Artemis,A Novel,"Weir, Andy",305,,Crown,"The bestselling author of The Martian returns with an irresistible new near-future thriller--a heist story set on the moon.

Jasmine Bashara never signed up to be a hero. She just wanted to get rich.

Not crazy, eccentric-billionaire rich, like many of the visitors to her hometown of Artemis, humanity's first and only lunar colony. Just rich enough to move out of her coffin-sized apartment and eat something better than flavored algae. Rich enough to pay off a debt she's owed for a long time.

So when a chance at a huge score finally comes her way, Jazz can't say no. Sure, it requires her to graduate from small-time smuggler to full-on criminal mastermind. And it calls for a particular combination of cunning, technical skills, and large explosions--not to mention sheer brazen swagger. But Jazz has never run into a challenge her intellect can't handle, and she figures she's got the 'swagger' part down.

The trouble is, engineering the perfect crime is just the start of Jazz's problems. Because her little heist is about to land her in the middle of a conspiracy for control of Artemis itself.

Trapped between competing forces, pursued by a killer and the law alike, even Jazz has to admit she's in way over her head. She'll have to hatch a truly spectacular scheme to have a chance at staying alive and saving her city.

Jazz is no hero, but she is a very good criminal.

That'll have to do.

Propelled by its heroine's wisecracking voice, set in a city that's at once stunningly imagined and intimately familiar, and brimming over with clever problem-solving and heist-y fun, Artemis is another irresistible brew of science, suspense, and humor from #1 bestselling author Andy Weir.",Action & Adventure; Fiction; Hard Science Fiction; Science Fiction; Suspense; Thrillers,en,2018-01-16,,2018-01-31,,,,1.0,,
37DD133F-F5EF-400F-AF97-CEBDB2492FEF,qtGvAwAAQBAJ,,9780765356147,The Hero of Ages,Book Three of Mistborn,"Sanderson, Brandon",760,,Macmillan,"From #1 New York Times bestselling author Brandon Sanderson, the Mistborn series is a heist story of political intrigue and magical, martial-arts action.

Who is the Hero of Ages?

To end the Final Empire and restore freedom, Vin killed the Lord Ruler. But as a result, the Deepness--the lethal form of the ubiquitous mists--is back, along with increasingly heavy ashfalls and ever more powerful earthquakes. Humanity appears to be doomed.

Having escaped death at the climax of The Well of Ascension only by becoming a Mistborn himself, Emperor Elend Venture hopes to find clues left behind by the Lord Ruler that will allow him to save the world. Vin is consumed with guilt at having been tricked into releasing the mystic force known as Ruin from the Well. Ruin wants to end the world, and its near omniscience and ability to warp reality make stopping it seem impossible. She can't even discuss it with Elend lest Ruin learn their plans!

Other Tor books by Brandon Sanderson

The Cosmere

The Stormlight Archive
The Way of Kings
Words of Radiance
Edgedancer (Novella)
Oathbringer (forthcoming)

The Mistborn trilogy
Mistborn: The Final Empire
The Well of Ascension
The Hero of Ages

Mistborn: The Wax and Wayne series
Alloy of Law
Shadows of Self
Bands of Mourning

Collection
Arcanum Unbounded

Other Cosmere novels
Elantris
Warbreaker

The Alcatraz vs. the Evil Librarians series
Alcatraz vs. the Evil Librarians
The Scrivener's Bones
The Knights of Crystallia
The Shattered Lens
The Dark Talent

The Rithmatist series
The Rithmatist

Other books by Brandon Sanderson

The Reckoners
Steelheart
Firefight
Calamity",Action & Adventure; Epic; FICTION; Fantasy; Fiction,en,2021-01-02,,2021-02-01,,,,,,
EC366054-DEDF-4466-85B1-AC443A91FF1E,r--oDwAAQBAJ,,9781501188992,Handcrafted,A Woodworker's Story,"Harp, Clint",256,,Simon and Schuster,"A moving and inspirational memoir from the beloved maverick carpenter on HGTV’s smash hit Fixer Upper that shows how to turn your hobbies and craft into a career and celebrates the power of meaningful work. 

Now known to the countless fans of Fixer Upper as Chip and Joanna Gaines’s go-to table maker and acclaimed artisan, Clint Harp hasn’t always lived the DIY dream we see on the show. Ten years ago, he was dutifully working at a sales job that, while it provided security for his family, did nothing to help him achieve his unfulfilled dreams of building furniture.

With the support of his wife, the encouragement of a mentor, and a life full of lessons, he finally took the leap, quitting his job and setting out on the quest to become a carpenter. Without formal training, financing, workspace, or customers, the Harps were quickly on the edge of financial collapse. Then Clint met Chip Gaines at a gas station—a chance encounter that marked the next chapter on a wild ride Clint could never have imagined possible.

Spanning Clint’s remarkable journey—from a childhood learning carpentry and hard work at his grandfather’s knee, through his struggles to balance pursuing his dreams with supporting his family, to his partnership with Chip and Joanna Gaines and the many adventures and misadventures of filming Fixer Upper—Handcrafted is part memoir and part manual for dreamers of all backgrounds. “From the floor of his first shop to the foundations of Habitat for Humanity houses, to building furniture for the world to see, Clint Harp is living a handcrafted life” (President Jimmy Carter).",Biography & Autobiography; Carpentry; Do-It-Yourself; Entertainment & Performing Arts; House & Home; Motivational & Inspirational; Self-Help,en,2018-10-01,,2018-10-15,,,,,,
1488559F-5A80-48CC-BFC8-2E3BC7F500E3,r9x-OXdzpPcC,,9780307887894,The Lean Startup,How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,"Ries, Eric",320,,Crown Business,"Most startups fail. But many of those failures are preventable.  The Lean Startup is a new approach being adopted across the globe, changing the way companies are built and new products are launched.

Eric Ries defines a startup as an organization dedicated to creating something new under conditions of extreme uncertainty. This is just as true for one person in a garage or a group of seasoned professionals in a Fortune 500 boardroom. What they have in common is a mission to penetrate that fog of uncertainty to discover a successful path to a sustainable business.

The Lean Startup approach fosters companies that are both more capital efficient and that leverage human creativity more effectively.  Inspired by lessons from lean manufacturing, it relies on “validated learning,” rapid scientific experimentation, as well as a number of counter-intuitive practices that shorten product development cycles, measure actual progress without resorting to vanity metrics, and learn what customers really want. It enables a company to shift directions with agility, altering plans inch by inch, minute by minute.

Rather than wasting time creating elaborate business plans, The Lean Startup offers entrepreneurs - in companies of all sizes - a way to test their vision continuously, to adapt and adjust before it's too late. Ries provides a scientific approach to creating and managing successful startups in a age when companies need to innovate more than ever.",Business & Economics; Entrepreneurship; New Business Enterprises; Small Business,en,2020-01-09,,2020-03-01,,,,,,
BFCD5997-F165-4517-80A7-6EC2BF872372,t_ZYYXZq4RgC,,9781429914567,Mistborn,The Final Empire,"Sanderson, Brandon",544,,Macmillan,"From #1 New York Times bestselling author Brandon Sanderson, the Mistborn series is a heist story of political intrigue and magical, martial-arts action.

For a thousand years the ash fell and no flowers bloomed. For a thousand years the Skaa slaved in misery and lived in fear. For a thousand years the Lord Ruler, the ""Sliver of Infinity,"" reigned with absolute power and ultimate terror, divinely invincible. Then, when hope was so long lost that not even its memory remained, a terribly scarred, heart-broken half-Skaa rediscovered it in the depths of the Lord Ruler's most hellish prison. Kelsier ""snapped"" and found in himself the powers of a Mistborn. A brilliant thief and natural leader, he turned his talents to the ultimate caper, with the Lord Ruler himself as the mark.

Kelsier recruited the underworld's elite, the smartest and most trustworthy allomancers, each of whom shares one of his many powers, and all of whom relish a high-stakes challenge. Only then does he reveal his ultimate dream, not just the greatest heist in history, but the downfall of the divine despot.

But even with the best criminal crew ever assembled, Kel's plan looks more like the ultimate long shot, until luck brings a ragged girl named Vin into his life. Like him, she's a half-Skaa orphan, but she's lived a much harsher life. Vin has learned to expect betrayal from everyone she meets, and gotten it. She will have to learn to trust, if Kel is to help her master powers of which she never dreamed.

This saga dares to ask a simple question: What if the hero of prophecy fails?

Other Tor books by Brandon Sanderson

The Cosmere

The Stormlight Archive
The Way of Kings
Words of Radiance
Edgedancer (Novella)
Oathbringer

The Mistborn trilogy
Mistborn: The Final Empire
The Well of Ascension
The Hero of Ages

Mistborn: The Wax and Wayne series
Alloy of Law
Shadows of Self
Bands of Mourning

Collection
Arcanum Unbounded

Other Cosmere novels
Elantris
Warbreaker

The Alcatraz vs. the Evil Librarians series
Alcatraz vs. the Evil Librarians
The Scrivener's Bones
The Knights of Crystallia
The Shattered Lens
The Dark Talent

The Rithmatist series
The Rithmatist

Other books by Brandon Sanderson

The Reckoners
Steelheart
Firefight
Calamity

At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",Action & Adventure; Epic; Fantasy; Fiction,en,2019-10-03,,2019-10-10,,,,,,
7FA5446A-72A0-46DC-8FCE-49C70ED6CBED,uDuGDwAAQBAJ,,9780399555831,Starsight,,"Sanderson, Brandon",480,,Random House Children's Books,"The sequel to the New York Times bestseller Skyward!

From the #1 New York Times bestselling author of the Reckoners series, Words of Radiance, the Mistborn trilogy, and the Stormlight Archive comes the second book in an epic series about a girl with a secret in a dangerous world at war for humanity's future.

All her life, Spensa has dreamed of becoming a pilot. Of proving she's a hero like her father. She made it to the sky, but the truths she learned about her father were crushing. The rumors of his cowardice are true--he deserted his flight during battle against the Krell. Worse, though, he turned against his team and attacked them.

Spensa is sure there's more to the story. And she's sure that whatever happened to her father in his starship could happen to her. When she made it outside the protective shell of her planet, she heard the stars--and it was terrifying. Everything Spensa has been taught about her world is a lie.

But Spensa also discovered a few other things about herself--and she'll travel to the end of the galaxy to save humankind if she needs to.

""[A] nonstop, highflying opener."" --Kirkus Reviews, Starred Review

""With this action-packed trilogy opener, Sanderson offers up a resourceful, fearless heroine and a memorable cast.""--Publishers Weekly, Starred Review

""Sanderson delivers a cinematic adventure that explores the defining aspects of the individual versus the society. . . . Fans of Sanderson will not be disappointed."" --SLJ

""It is impossible to turn the pages fast enough."" --Booklist

""He's simply a brilliant writer. Period."" --Patrick Rothfuss, author of the New York Times bestseller The Name of the Wind, on Brandon Sanderson.",Action & Adventure; Dystopian; Science Fiction; Survival Stories; Young Adult Fiction,en,2020-02-03,,2020-02-12,,,,,,
47293C95-4841-43CF-8D3A-F6FDBCF457B1,ui6KAniUJfsC,,9780061846915,The Scientist In The Crib,"Minds, Brains, And How Children Learn","Gopnik, Alison; Meltzoff, Andrew N.; Kuhl, Patricia K.",304,,Harper Collins,"This exciting book by three pioneers in the new field of cognitive science discusses important discoveries about how much babies and young children know and learn, and how much parents naturally teach them.It argues that evolution designed us both to teach and learn, and that the drive to learn is our most important instinct. It also reveals as fascinating insights about our adult capacities and how even young children -- as well as adults -- use some of the same methods that allow scientists to learn so much about the world. Filled with surprise at every turn, this vivid, lucid, and often funny book gives us a new view of the inner life of children and the mysteries of the mind.",Child; Child & Adolescent; Developmental; Family & Relationships; Psychology; Psychotherapy,en,2018-03-16,,2018-03-16,,,,,,
A373F714-351A-42E0-A50D-D5C174871F08,yEEITQSyxAMC,,9780199769841,Think,A Compelling Introduction to Philosophy,"Blackburn, Simon",320,,OUP Oxford,"This is a book about the big questions in life: knowledge, consciousness, fate, God, truth, goodness, justice. It is for anyone who believes there are big questions out there, but does not know how to approach them. Think sets out to explain what they are and why they are important. Simon Blackburn begins by putting forward a convincing case for the study of philosophy and goes on to give the reader a sense of how the great historical figures such as Descartes, Hume, Kant, and Wittgenstein have approached its central themes. Each chapter explains a major issue, and gives the reader a self-contained guide through the problems that philosophers have studied. The large scope of topics covered range from scepticism, the self, mond and body, and freedom to ethics and the arguments surrounding the existence of God. Lively and approachable, this book is ideal for all those who want to learn how the basic techniques of thinking shape our existence.",History & Surveys; Modern; Philosophy,en,2024-05-12,,2024-07-22,Y,,,,,
8BAD740C-3279-44F1-B5AB-0413954688F9,yW0oYGaPcLEC,,9780307361141,Decisive,How to Make Better Choices in Life and Work,"Heath, Chip; Heath, Dan",320,,Random House of Canada,"The four principles that can help us to overcome our brains' natural biases to make better, more informed decisions--in our lives, careers, families and organizations.

In Decisive, Chip Heath and Dan Heath, the bestselling authors of Made to Stick and Switch, tackle the thorny problem of how to overcome our natural biases and irrational thinking to make better decisions, about our work, lives, companies and careers.

When it comes to decision making, our brains are flawed instruments. But given that we are biologically hard-wired to act foolishly and behave irrationally at times, how can we do better? A number of recent bestsellers have identified how irrational our decision making can be. But being aware of a bias doesn't correct it, just as knowing that you are nearsighted doesn't help you to see better. In Decisive, the Heath brothers, drawing on extensive studies, stories and research, offer specific, practical tools that can help us to think more clearly about our options, and get out of our heads, to improve our decision making, at work and at home.",Business & Economics; Decision-Making & Problem Solving; Economics,en,2019-10-22,,2019-10-25,,,,,,
B3ECD95B-3885-4C81-B9BB-E22600C286D4,zJNJNs1aggkC,,9780765368546,The Alloy of Law,A Mistborn Novel,"Sanderson, Brandon",392,,St. Martin's Press,"From #1 New York Times bestselling author Brandon Sanderson, the Mistborn series is a heist story of political intrigue and magical, martial-arts action.

Three hundred years after the events of the Mistborn trilogy, Scadrial is now on the verge of modernity, with railroads to supplement the canals, electric lighting in the streets and the homes of the wealthy, and the first steel-framed skyscrapers racing for the clouds.

Kelsier, Vin, Elend, Sazed, Spook, and the rest are now part of history—or religion. Yet even as science and technology are reaching new heights, the old magics of Allomancy and Feruchemy continue to play a role in this reborn world. Out in the frontier lands known as the Roughs, they are crucial tools for the brave men and women attempting to establish order and justice.

One such is Waxillium Ladrian, a rare Twinborn, who can Push on metals with his Allomancy and use Feruchemy to become lighter or heavier at will. After twenty years in the Roughs, Wax has been forced by family tragedy to return to the metropolis of Elendel. Now he must reluctantly put away his guns and assume the duties and dignity incumbent upon the head of a noble house. Or so he thinks, until he learns the hard way that the mansions and elegant tree-lined streets of the city can be even more dangerous than the dusty plains of the Roughs.

Other Tor books by Brandon Sanderson

The Cosmere

The Stormlight Archive
The Way of Kings
Words of Radiance
Edgedancer (Novella)
Oathbringer 

The Mistborn trilogy
Mistborn: The Final Empire
The Well of Ascension
The Hero of Ages

Mistborn: The Wax and Wayne series
Alloy of Law
Shadows of Self
Bands of Mourning

Collection
Arcanum Unbounded

Other Cosmere novels
Elantris
Warbreaker

The Alcatraz vs. the Evil Librarians series
Alcatraz vs. the Evil Librarians
The Scrivener's Bones
The Knights of Crystallia
The Shattered Lens
The Dark Talent

The Rithmatist series
The Rithmatist

Other books by Brandon Sanderson

The Reckoners
Steelheart
Firefight
Calamity",Action & Adventure; Epic; Fantasy; Fiction,en,2021-08-29,,2021-09-12,,,,,,
C890307C-EB08-4411-872C-AAB76422D0A8,Prj1iTmPJn4C,,9781429967945,Warbreaker,,"Sanderson, Brandon",592,,Tom Doherty Associates,"From #1 New York Times bestselling author Brandon Sanderson, Warbreaker is the story of two sisters, who happen to be princesses, the God King one of them has to marry, the lesser god who doesn't like his job, and the immortal who's still trying to undo the mistakes he made hundreds of years ago.

Their world is one in which those who die in glory return as gods to live confined to a pantheon in Hallandren's capital city and where a power known as BioChromatic magic is based on an essence known as breath that can only be collected one unit at a time from individual people.

By using breath and drawing upon the color in everyday objects, all manner of miracles and mischief can be accomplished. It will take considerable quantities of each to resolve all the challenges facing Vivenna and Siri, princesses of Idris; Susebron the God King; Lightsong, reluctant god of bravery, and mysterious Vasher, the Warbreaker.

Other Tor books by Brandon Sanderson

The Cosmere

The Stormlight Archive
The Way of Kings
Words of Radiance
Edgedancer (Novella)
Oathbringer 

The Mistborn trilogy
Mistborn: The Final Empire
The Well of Ascension
The Hero of Ages

Mistborn: The Wax and Wayne series
Alloy of Law
Shadows of Self
Bands of Mourning

Collection
Arcanum Unbounded

Other Cosmere novels
Elantris
Warbreaker

The Alcatraz vs. the Evil Librarians series
Alcatraz vs. the Evil Librarians
The Scrivener's Bones
The Knights of Crystallia
The Shattered Lens
The Dark Talent

The Rithmatist series
The Rithmatist

Other books by Brandon Sanderson

The Reckoners
Steelheart
Firefight
Calamity

At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",Fantasy; Fiction,en,2022-08-09,,2022-10-13,,,,,,
C8E5DAFB-4C8D-47ED-863C-ABE1575B1B67,G5BOEAAAQBAJ,,9781982167400,Building a Second Brain,A Proven Method to Organize Your Digital Life and Unlock Your Creative Potential,"Forte, Tiago",272,,Simon and Schuster,"“One of my favorite books of the year. It completely reshaped how I think about information and how and why I take notes.” —Daniel Pink, bestselling author of Drive

A revolutionary approach to enhancing productivity, creating flow, and vastly increasing your ability to capture, remember, and benefit from the unprecedented amount of information all around us.

For the first time in history, we have instantaneous access to the world’s knowledge. There has never been a better time to learn, to contribute, and to improve ourselves. Yet, rather than feeling empowered, we are often left feeling overwhelmed by this constant influx of information. The very knowledge that was supposed to set us free has instead led to the paralyzing stress of believing we’ll never know or remember enough.

Now, this eye-opening and accessible guide shows how you can easily create your own personal system for knowledge management, otherwise known as a Second Brain. As a trusted and organized digital repository of your most valued ideas, notes, and creative work synced across all your devices and platforms, a Second Brain gives you the confidence to tackle your most important projects and ambitious goals.

Discover the full potential of your ideas and translate what you know into more powerful, more meaningful improvements in your work and life by Building a Second Brain.",Business & Economics; Creativity; Personal Success; Project Management; Self-Help,en,2022-10-23,,2022-10-29,,,,,,
43B23ED8-A746-435B-A734-3CA2658F51E7,7EI7EAAAQBAJ,,9780063046078,Build,An Unorthodox Guide to Making Things Worth Making,"Fadell, Tony",416,,HarperCollins,"**New York Times, Wall Street Journal, and USAToday Bestseller**

Tony Fadell led the teams that created the iPod, iPhone and Nest Learning Thermostat and learned enough in 30+ years in Silicon Valley about leadership, design, startups, Apple, Google, decision-making, mentorship, devastating failure and unbelievable success to fill an encyclopedia.

So that’s what this book is. An advice encyclopedia. A mentor in a box.

Written for anyone who wants to grow at work—from young grads navigating their first jobs to CEOs deciding whether to sell their company—Build is full of personal stories, practical advice and fascinating insights into some of the most impactful products and people of the 20th century.

Each quick 5-20 page entry builds on the previous one, charting Tony’s personal journey from a product designer to a leader, from a startup founder to an executive to a mentor. Tony uses examples that are instantly captivating, like the process of building the very first iPod and iPhone. Every chapter is designed to help readers with a problem they’re facing right now—how to get funding for their startup, whether to quit their job or not, or just how to deal with the jerk in the next cubicle.

Tony forged his path to success alongside mentors like Steve Jobs and Bill Campbell, icons of Silicon Valley who succeeded time and time again. But Tony doesn’t follow the Silicon Valley credo that you have to reinvent everything from scratch to make something great. His advice is unorthodox because it’s old school. Because Tony’s learned that human nature doesn’t change. You don’t have to reinvent how you lead and manage—just what you make.

And Tony’s ready to help everyone make things worth making.",Business & Economics; Computers & Information Technology; Corporate Finance; Decision-Making & Problem Solving; Entrepreneurship; Industries; Venture Capital,en,2022-10-30,,2022-11-27,,,,,,
427EF278-D5DC-4D36-876F-8B5A17AD2667,VA8KjwEACAAJ,,9781455566389,Tribe,On Homecoming and Belonging,"Junger, Sebastian",192,,Grand Central Publishing,"Now a New York Times bestseller 
 We have a strong instinct to belong to small groups defined by clear purpose and understanding--""tribes."" This tribal connection has been largely lost in modern society, but regaining it may be the key to our psychological survival.

Decades before the American Revolution, Benjamin Franklin lamented that English settlers were constantly fleeing over to the Indians-but Indians almost never did the same. Tribal society has been exerting an almost gravitational pull on Westerners for hundreds of years, and the reason lies deep in our evolutionary past as a communal species. The most recent example of that attraction is combat veterans who come home to find themselves missing the incredibly intimate bonds of platoon life. The loss of closeness that comes at the end of deployment may explain the high rates of post-traumatic stress disorder suffered by military veterans today.

Combining history, psychology, and anthropology, TRIBE explores what we can learn from tribal societies about loyalty, belonging, and the eternal human quest for meaning. It explains the irony that-for many veterans as well as civilians-war feels better than peace, adversity can turn out to be a blessing, and disasters are sometimes remembered more fondly than weddings or tropical vacations. TRIBE explains why we are stronger when we come together, and how that can be achieved even in today's divided world.",Afghan War (2001-2021); History; Iraq War (2003-2011); Social Science; Violence in Society; Wars & Conflicts,en,2022-12-02,,2022-12-05,,,,,,
7AAFED43-D0EA-41D5-92E5-78D96C469C4A,PTBQEAAAQBAJ,,9780765391209,The Lost Metal,A Mistborn Novel,"Sanderson, Brandon",416,,Tor Publishing Group,"Return to #1 New York Times bestseller Brandon Sanderson’s Mistborn world of Scadrial as its second era, which began with The Alloy of Law, comes to its earth-shattering conclusion in The Lost Metal.

For years, frontier lawman turned big-city senator Waxillium Ladrian has hunted the shadowy organization the Set—with his late uncle and his sister among their leaders—since they started kidnapping people with the power of Allomancy in their bloodlines. When Detective Marasi Colms and her partner Wayne find stockpiled weapons bound for the Outer City of Bilming, this opens a new lead. Conflict between Elendel and the Outer Cities only favors the Set, and their tendrils now reach to the Elendel Senate—whose corruption Wax and Steris have sought to expose—and Bilming is even more entangled.

After Wax discovers a new type of explosive that can unleash unprecedented destruction and realizes that the Set must already have it, an immortal kandra serving Scadrial’s god, Harmony, reveals that Bilming has fallen under the influence of another god: Trell, worshipped by the Set. And Trell isn’t the only factor at play from the larger Cosmere—Marasi is recruited by offworlders with strange abilities who claim their goal is to protect Scadrial...at any cost.

Wax must choose whether to set aside his rocky relationship with God and once again become the Sword that Harmony has groomed him to be. If no one steps forward to be the hero Scadrial needs, the planet and its millions of people will come to a sudden and calamitous ruin.

Other Tor books by Brandon Sanderson

The Cosmere

The Stormlight Archive
The Way of Kings
Words of Radiance
Edgedancer (Novella)
Oathbringer
Dawnshard (Novella)
Rhythm of War

The Mistborn trilogy
Mistborn: The Final Empire
The Well of Ascension
The Hero of Ages

Mistborn: The Wax and Wayne series
Alloy of Law
Shadows of Self
Bands of Mourning
The Lost Metal

Collection
Arcanum Unbounded

Other Cosmere novels
Elantris
Warbreaker

The Alcatraz vs. the Evil Librarians series
Alcatraz vs. the Evil Librarians
The Scrivener's Bones
The Knights of Crystallia
The Shattered Lens
The Dark Talent

The Rithmatist series
The Rithmatist

Other books by Brandon Sanderson

The Reckoners
Steelheart
Firefight
Calamity

At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",Action & Adventure; Epic; Fantasy; Fiction,en,2022-11-27,,2022-12-31,,,,,,
